No,지역,지역,지역,규모,2020년 6월,2020년 6월
No,지역,지역,지역,규모,동(호)수,면적
No,지역,지역,지역,규모,동(호)수,천㎡
2575,경북,영덕군,영덕군,61~85㎡,8,1
2576,경북,영덕군,영덕군,86~100㎡,0,0
2577,경북,영덕군,영덕군,101~135㎡,0,0
2578,경북,영덕군,영덕군,136~165㎡,0,0
2579,경북,영덕군,영덕군,166~198㎡,0,0
2580,경북,영덕군,영덕군,198㎡초과,0,0
2581,경북,청도군,청도군,합계,20,1
2582,경북,청도군,청도군,20㎡이하,0,0
2583,경북,청도군,청도군,21~40㎡,3,0
2584,경북,청도군,청도군,41~60㎡,10,1
2585,경북,청도군,청도군,61~85㎡,7,1
2586,경북,청도군,청도군,86~100㎡,0,0
2587,경북,청도군,청도군,101~135㎡,0,0
2588,경북,청도군,청도군,136~165㎡,0,0
2589,경북,청도군,청도군,166~198㎡,0,0
2590,경북,청도군,청도군,198㎡초과,0,0
2591,경북,고령군,고령군,합계,11,1
2592,경북,고령군,고령군,20㎡이하,0,0
2593,경북,고령군,고령군,21~40㎡,2,0
2594,경북,고령군,고령군,41~60㎡,6,0
2595,경북,고령군,고령군,61~85㎡,3,0
2596,경북,고령군,고령군,86~100㎡,0,0
2597,경북,고령군,고령군,101~135㎡,0,0
2598,경북,고령군,고령군,136~165㎡,0,0
2599,경북,고령군,고령군,166~198㎡,0,0
2600,경북,고령군,고령군,198㎡초과,0,0
2601,경북,성주군,성주군,합계,12,1
2602,경북,성주군,성주군,20㎡이하,0,0
2603,경북,성주군,성주군,21~40㎡,0,0
2604,경북,성주군,성주군,41~60㎡,3,0
2605,경북,성주군,성주군,61~85㎡,5,0
2606,경북,성주군,성주군,86~100㎡,0,0
2607,경북,성주군,성주군,101~135㎡,3,0
2608,경북,성주군,성주군,136~165㎡,0,0
2609,경북,성주군,성주군,166~198㎡,0,0
2610,경북,성주군,성주군,198㎡초과,1,0
2611,경북,칠곡군,칠곡군,합계,162,11
2612,경북,칠곡군,칠곡군,20㎡이하,0,0
2613,경북,칠곡군,칠곡군,21~40㎡,5,0
2614,경북,칠곡군,칠곡군,41~60㎡,87,5
2615,경북,칠곡군,칠곡군,61~85㎡,66,5
2616,경북,칠곡군,칠곡군,86~100㎡,0,0
2617,경북,칠곡군,칠곡군,101~135㎡,4,0
2618,경북,칠곡군,칠곡군,136~165㎡,0,0
2619,경북,칠곡군,칠곡군,166~198㎡,0,0
2620,경북,칠곡군,칠곡군,198㎡초과,0,0
2621,경북,예천군,예천군,합계,49,4
2622,경북,예천군,예천군,20㎡이하,0,0
2623,경북,예천군,예천군,21~40㎡,0,0
2624,경북,예천군,예천군,41~60㎡,2,0
2625,경북,예천군,예천군,61~85㎡,47,4
2626,경북,예천군,예천군,86~100㎡,0,0
2627,경북,예천군,예천군,101~135㎡,0,0
2628,경북,예천군,예천군,136~165㎡,0,0
2629,경북,예천군,예천군,166~198㎡,0,0
2630,경북,예천군,예천군,198㎡초과,0,0
2631,경북,봉화군,봉화군,합계,11,1
2632,경북,봉화군,봉화군,20㎡이하,0,0
2633,경북,봉화군,봉화군,21~40㎡,1,0
2634,경북,봉화군,봉화군,41~60㎡,9,0
2635,경북,봉화군,봉화군,61~85㎡,1,0
2636,경북,봉화군,봉화군,86~100㎡,0,0
2637,경북,봉화군,봉화군,101~135㎡,0,0
2638,경북,봉화군,봉화군,136~165㎡,0,0
2639,경북,봉화군,봉화군,166~198㎡,0,0
2640,경북,봉화군,봉화군,198㎡초과,0,0
2641,경북,울진군,울진군,합계,16,1
2642,경북,울진군,울진군,20㎡이하,0,0
2643,경북,울진군,울진군,21~40㎡,0,0
2644,경북,울진군,울진군,41~60㎡,5,0
2645,경북,울진군,울진군,61~85㎡,11,1
2646,경북,울진군,울진군,86~100㎡,0,0
2647,경북,울진군,울진군,101~135㎡,0,0
2648,경북,울진군,울진군,136~165㎡,0,0
2649,경북,울진군,울진군,166~198㎡,0,0
2650,경북,울진군,울진군,198㎡초과,0,0
2651,경북,울릉군,울릉군,합계,1,0
2652,경북,울릉군,울릉군,20㎡이하,0,0
2653,경북,울릉군,울릉군,21~40㎡,0,0
2654,경북,울릉군,울릉군,41~60㎡,1,0
2655,경북,울릉군,울릉군,61~85㎡,0,0
2656,경북,울릉군,울릉군,86~100㎡,0,0
2657,경북,울릉군,울릉군,101~135㎡,0,0
2658,경북,울릉군,울릉군,136~165㎡,0,0
2659,경북,울릉군,울릉군,166~198㎡,0,0
2660,경북,울릉군,울릉군,198㎡초과,0,0
2661,경남,경남,경남,합계,"""7,519""",570
2662,경남,경남,경남,20㎡이하,200,0
2663,경남,경남,경남,21~40㎡,330,12
2664,경남,경남,경남,41~60㎡,"""1,998""",110
2665,경남,경남,경남,61~85㎡,"""4,131""",340
2666,경남,경남,경남,86~100㎡,143,14
2667,경남,경남,경남,101~135㎡,612,71
2668,경남,경남,경남,136~165㎡,87,13
2669,경남,경남,경남,166~198㎡,17,3
2670,경남,경남,경남,198㎡초과,1,6
2671,경남,(구)창원시,(구)창원시,합계,,
2672,경남,(구)창원시,(구)창원시,20㎡이하,,
2673,경남,(구)창원시,(구)창원시,21~40㎡,,
2674,경남,(구)창원시,(구)창원시,41~60㎡,,
2675,경남,(구)창원시,(구)창원시,61~85㎡,,
2676,경남,(구)창원시,(구)창원시,86~100㎡,,
2677,경남,(구)창원시,(구)창원시,101~135㎡,,
2678,경남,(구)창원시,(구)창원시,136~165㎡,,
2679,경남,(구)창원시,(구)창원시,166~198㎡,,
2680,경남,(구)창원시,(구)창원시,198㎡초과,,
2681,경남,창원시,창원시,합계,"""2,920""",211
2682,경남,창원시,창원시,20㎡이하,190,0
2683,경남,창원시,창원시,21~40㎡,127,5
2684,경남,창원시,창원시,41~60㎡,824,44
2685,경남,창원시,창원시,61~85㎡,"""1,424""",118
2686,경남,창원시,창원시,86~100㎡,30,3
2687,경남,창원시,창원시,101~135㎡,247,29
2688,경남,창원시,창원시,136~165㎡,64,9
2689,경남,창원시,창원시,166~198㎡,14,2
2690,경남,창원시,창원시,198㎡초과,0,0
2691,경남,창원시,의창구,합계,974,58
2692,경남,창원시,의창구,20㎡이하,188,0
2693,경남,창원시,의창구,21~40㎡,42,2
2694,경남,창원시,의창구,41~60㎡,250,14
2695,경남,창원시,의창구,61~85㎡,453,38
2696,경남,창원시,의창구,86~100㎡,8,1
2697,경남,창원시,의창구,101~135㎡,19,2
2698,경남,창원시,의창구,136~165㎡,6,1
2699,경남,창원시,의창구,166~198㎡,8,1
2700,경남,창원시,의창구,198㎡초과,0,0
2701,경남,창원시,성산구,합계,764,53
2702,경남,창원시,성산구,20㎡이하,1,0
2703,경남,창원시,성산구,21~40㎡,62,2
2704,경남,창원시,성산구,41~60㎡,336,17
2705,경남,창원시,성산구,61~85㎡,283,23
2706,경남,창원시,성산구,86~100㎡,1,0
2707,경남,창원시,성산구,101~135㎡,60,7
2708,경남,창원시,성산구,136~165㎡,19,3
2709,경남,창원시,성산구,166~198㎡,2,0
2710,경남,창원시,성산구,198㎡초과,0,0
2711,경남,창원시,마산합포구,합계,365,33
2712,경남,창원시,마산합포구,20㎡이하,0,0
2713,경남,창원시,마산합포구,21~40㎡,3,0
2714,경남,창원시,마산합포구,41~60㎡,52,3
2715,경남,창원시,마산합포구,61~85㎡,221,18
2716,경남,창원시,마산합포구,86~100㎡,1,0
2717,경남,창원시,마산합포구,101~135㎡,60,7
2718,경남,창원시,마산합포구,136~165㎡,27,4
2719,경남,창원시,마산합포구,166~198㎡,1,0
2720,경남,창원시,마산합포구,198㎡초과,0,0
2721,경남,창원시,마산회원구,합계,528,44
2722,경남,창원시,마산회원구,20㎡이하,1,0
2723,경남,창원시,마산회원구,21~40㎡,11,0
2724,경남,창원시,마산회원구,41~60㎡,112,6
2725,경남,창원시,마산회원구,61~85㎡,291,24
2726,경남,창원시,마산회원구,86~100㎡,20,2
2727,경남,창원시,마산회원구,101~135㎡,86,10
2728,경남,창원시,마산회원구,136~165㎡,6,1
2729,경남,창원시,마산회원구,166~198㎡,1,0
2730,경남,창원시,마산회원구,198㎡초과,0,0
2731,경남,창원시,진해구,합계,289,23
2732,경남,창원시,진해구,20㎡이하,0,0
2733,경남,창원시,진해구,21~40㎡,9,0
2734,경남,창원시,진해구,41~60㎡,74,4
2735,경남,창원시,진해구,61~85㎡,176,15
2736,경남,창원시,진해구,86~100㎡,0,0
2737,경남,창원시,진해구,101~135㎡,22,3
2738,경남,창원시,진해구,136~165㎡,6,1
2739,경남,창원시,진해구,166~198㎡,2,0
2740,경남,창원시,진해구,198㎡초과,0,0
2741,경남,마산시,마산시,합계,,
2742,경남,마산시,마산시,20㎡이하,,
2743,경남,마산시,마산시,21~40㎡,,
2744,경남,마산시,마산시,41~60㎡,,
2745,경남,마산시,마산시,61~85㎡,,
2746,경남,마산시,마산시,86~100㎡,,
2747,경남,마산시,마산시,101~135㎡,,
2748,경남,마산시,마산시,136~165㎡,,
2749,경남,마산시,마산시,166~198㎡,,
2750,경남,마산시,마산시,198㎡초과,,
2751,경남,진주시,진주시,합계,969,82
2752,경남,진주시,진주시,20㎡이하,1,0
2753,경남,진주시,진주시,21~40㎡,18,1
2754,경남,진주시,진주시,41~60㎡,137,8
2755,경남,진주시,진주시,61~85㎡,606,51
2756,경남,진주시,진주시,86~100㎡,69,7
2757,경남,진주시,진주시,101~135㎡,130,15
2758,경남,진주시,진주시,136~165㎡,6,1
2759,경남,진주시,진주시,166~198㎡,2,0
2760,경남,진주시,진주시,198㎡초과,0,0
2761,경남,진해시,진해시,합계,,
2762,경남,진해시,진해시,20㎡이하,,
2763,경남,진해시,진해시,21~40㎡,,
2764,경남,진해시,진해시,41~60㎡,,
2765,경남,진해시,진해시,61~85㎡,,
2766,경남,진해시,진해시,86~100㎡,,
2767,경남,진해시,진해시,101~135㎡,,
2768,경남,진해시,진해시,136~165㎡,,
2769,경남,진해시,진해시,166~198㎡,,
2770,경남,진해시,진해시,198㎡초과,,
2771,경남,통영시,통영시,합계,156,12
2772,경남,통영시,통영시,20㎡이하,0,0
2773,경남,통영시,통영시,21~40㎡,0,0
2774,경남,통영시,통영시,41~60㎡,58,3
2775,경남,통영시,통영시,61~85㎡,89,7
2776,경남,통영시,통영시,86~100㎡,0,0
2777,경남,통영시,통영시,101~135㎡,8,1
2778,경남,통영시,통영시,136~165㎡,1,0
2779,경남,통영시,통영시,166~198㎡,0,0
2780,경남,통영시,통영시,198㎡초과,0,0
2781,경남,사천시,사천시,합계,209,14
2782,경남,사천시,사천시,20㎡이하,0,0
2783,경남,사천시,사천시,21~40㎡,21,1
2784,경남,사천시,사천시,41~60㎡,78,4
2785,경남,사천시,사천시,61~85㎡,107,9
2786,경남,사천시,사천시,86~100㎡,0,0
2787,경남,사천시,사천시,101~135㎡,3,0
2788,경남,사천시,사천시,136~165㎡,0,0
2789,경남,사천시,사천시,166~198㎡,0,0
2790,경남,사천시,사천시,198㎡초과,0,0
2791,경남,김해시,김해시,합계,"""1,160""",97
2792,경남,김해시,김해시,20㎡이하,3,0
2793,경남,김해시,김해시,21~40㎡,28,1
2794,경남,김해시,김해시,41~60㎡,303,17
2795,경남,김해시,김해시,61~85㎡,665,54
2796,경남,김해시,김해시,86~100㎡,17,2
2797,경남,김해시,김해시,101~135㎡,132,16
2798,경남,김해시,김해시,136~165㎡,11,2
2799,경남,김해시,김해시,166~198㎡,0,0
2800,경남,김해시,김해시,198㎡초과,1,6
2801,경남,밀양시,밀양시,합계,87,6
2802,경남,밀양시,밀양시,20㎡이하,0,0
2803,경남,밀양시,밀양시,21~40㎡,4,0
2804,경남,밀양시,밀양시,41~60㎡,26,1
2805,경남,밀양시,밀양시,61~85㎡,55,4
2806,경남,밀양시,밀양시,86~100㎡,0,0
2807,경남,밀양시,밀양시,101~135㎡,2,0
2808,경남,밀양시,밀양시,136~165㎡,0,0
2809,경남,밀양시,밀양시,166~198㎡,0,0
2810,경남,밀양시,밀양시,198㎡초과,0,0
2811,경남,거제시,거제시,합계,725,53
2812,경남,거제시,거제시,20㎡이하,1,0
2813,경남,거제시,거제시,21~40㎡,107,4
2814,경남,거제시,거제시,41~60㎡,129,7
2815,경남,거제시,거제시,61~85㎡,463,38
2816,경남,거제시,거제시,86~100㎡,10,1
2817,경남,거제시,거제시,101~135㎡,11,1
2818,경남,거제시,거제시,136~165㎡,3,0
2819,경남,거제시,거제시,166~198㎡,1,0
2820,경남,거제시,거제시,198㎡초과,0,0
2821,경남,양산시,양산시,합계,"""1,063""",79
2822,경남,양산시,양산시,20㎡이하,4,0
2823,경남,양산시,양산시,21~40㎡,16,1
2824,경남,양산시,양산시,41~60㎡,373,21
2825,경남,양산시,양산시,61~85㎡,584,48
2826,경남,양산시,양산시,86~100㎡,15,1
2827,경남,양산시,양산시,101~135㎡,69,8
2828,경남,양산시,양산시,136~165㎡,2,0
2829,경남,양산시,양산시,166~198㎡,0,0
2830,경남,양산시,양산시,198㎡초과,0,0
2831,경남,의령군,의령군,합계,3,0
2832,경남,의령군,의령군,20㎡이하,0,0
2833,경남,의령군,의령군,21~40㎡,0,0
2834,경남,의령군,의령군,41~60㎡,1,0
2835,경남,의령군,의령군,61~85㎡,2,0
2836,경남,의령군,의령군,86~100㎡,0,0
2837,경남,의령군,의령군,101~135㎡,0,0
2838,경남,의령군,의령군,136~165㎡,0,0
2839,경남,의령군,의령군,166~198㎡,0,0
2840,경남,의령군,의령군,198㎡초과,0,0
2841,경남,함안군,함안군,합계,54,4
2842,경남,함안군,함안군,20㎡이하,0,0
2843,경남,함안군,함안군,21~40㎡,1,0
2844,경남,함안군,함안군,41~60㎡,22,1
2845,경남,함안군,함안군,61~85㎡,25,2
2846,경남,함안군,함안군,86~100㎡,0,0
2847,경남,함안군,함안군,101~135㎡,6,1
2848,경남,함안군,함안군,136~165㎡,0,0
2849,경남,함안군,함안군,166~198㎡,0,0
2850,경남,함안군,함안군,198㎡초과,0,0
2851,경남,창녕군,창녕군,합계,26,2
2852,경남,창녕군,창녕군,20㎡이하,1,0
2853,경남,창녕군,창녕군,21~40㎡,0,0
2854,경남,창녕군,창녕군,41~60㎡,10,1
2855,경남,창녕군,창녕군,61~85㎡,13,1
2856,경남,창녕군,창녕군,86~100㎡,2,0
2857,경남,창녕군,창녕군,101~135㎡,0,0
2858,경남,창녕군,창녕군,136~165㎡,0,0
2859,경남,창녕군,창녕군,166~198㎡,0,0
2860,경남,창녕군,창녕군,198㎡초과,0,0
2861,경남,고성군,고성군,합계,31,2
2862,경남,고성군,고성군,20㎡이하,0,0
2863,경남,고성군,고성군,21~40㎡,0,0
2864,경남,고성군,고성군,41~60㎡,8,0
2865,경남,고성군,고성군,61~85㎡,23,2
2866,경남,고성군,고성군,86~100㎡,0,0
2867,경남,고성군,고성군,101~135㎡,0,0
2868,경남,고성군,고성군,136~165㎡,0,0
2869,경남,고성군,고성군,166~198㎡,0,0
2870,경남,고성군,고성군,198㎡초과,0,0
2871,경남,남해군,남해군,합계,13,1
2872,경남,남해군,남해군,20㎡이하,0,0
2873,경남,남해군,남해군,21~40㎡,0,0
2874,경남,남해군,남해군,41~60㎡,4,0
2875,경남,남해군,남해군,61~85㎡,9,1
2876,경남,남해군,남해군,86~100㎡,0,0
2877,경남,남해군,남해군,101~135㎡,0,0
2878,경남,남해군,남해군,136~165㎡,0,0
2879,경남,남해군,남해군,166~198㎡,0,0
2880,경남,남해군,남해군,198㎡초과,0,0
2881,경남,하동군,하동군,합계,26,2
2882,경남,하동군,하동군,20㎡이하,0,0
2883,경남,하동군,하동군,21~40㎡,1,0
2884,경남,하동군,하동군,41~60㎡,1,0
2885,경남,하동군,하동군,61~85㎡,24,2
2886,경남,하동군,하동군,86~100㎡,0,0
2887,경남,하동군,하동군,101~135㎡,0,0
2888,경남,하동군,하동군,136~165㎡,0,0
2889,경남,하동군,하동군,166~198㎡,0,0
2890,경남,하동군,하동군,198㎡초과,0,0
2891,경남,산청군,산청군,합계,6,0
2892,경남,산청군,산청군,20㎡이하,0,0
2893,경남,산청군,산청군,21~40㎡,0,0
2894,경남,산청군,산청군,41~60㎡,4,0
2895,경남,산청군,산청군,61~85㎡,2,0
2896,경남,산청군,산청군,86~100㎡,0,0
2897,경남,산청군,산청군,101~135㎡,0,0
2898,경남,산청군,산청군,136~165㎡,0,0
2899,경남,산청군,산청군,166~198㎡,0,0
2900,경남,산청군,산청군,198㎡초과,0,0
2901,경남,함양군,함양군,합계,10,1
2902,경남,함양군,함양군,20㎡이하,0,0
2903,경남,함양군,함양군,21~40㎡,1,0
2904,경남,함양군,함양군,41~60㎡,3,0
2905,경남,함양군,함양군,61~85㎡,6,0
2906,경남,함양군,함양군,86~100㎡,0,0
2907,경남,함양군,함양군,101~135㎡,0,0
2908,경남,함양군,함양군,136~165㎡,0,0
2909,경남,함양군,함양군,166~198㎡,0,0
2910,경남,함양군,함양군,198㎡초과,0,0
2911,경남,거창군,거창군,합계,45,3
2912,경남,거창군,거창군,20㎡이하,0,0
2913,경남,거창군,거창군,21~40㎡,6,0
2914,경남,거창군,거창군,41~60㎡,10,1
2915,경남,거창군,거창군,61~85㎡,26,2
2916,경남,거창군,거창군,86~100㎡,0,0
2917,경남,거창군,거창군,101~135㎡,3,0
2918,경남,거창군,거창군,136~165㎡,0,0
2919,경남,거창군,거창군,166~198㎡,0,0
2920,경남,거창군,거창군,198㎡초과,0,0
2921,경남,합천군,합천군,합계,16,1
2922,경남,합천군,합천군,20㎡이하,0,0
2923,경남,합천군,합천군,21~40㎡,0,0
2924,경남,합천군,합천군,41~60㎡,7,0
2925,경남,합천군,합천군,61~85㎡,8,1
2926,경남,합천군,합천군,86~100㎡,0,0
2927,경남,합천군,합천군,101~135㎡,1,0
2928,경남,합천군,합천군,136~165㎡,0,0
2929,경남,합천군,합천군,166~198㎡,0,0
2930,경남,합천군,합천군,198㎡초과,0,0
2931,(구)제주,(구)제주,(구)제주,합계,,
2932,(구)제주,(구)제주,(구)제주,20㎡이하,,
2933,(구)제주,(구)제주,(구)제주,21~40㎡,,
2934,(구)제주,(구)제주,(구)제주,41~60㎡,,
2935,(구)제주,(구)제주,(구)제주,61~85㎡,,
2936,(구)제주,(구)제주,(구)제주,86~100㎡,,
2937,(구)제주,(구)제주,(구)제주,101~135㎡,,
2938,(구)제주,(구)제주,(구)제주,136~165㎡,,
2939,(구)제주,(구)제주,(구)제주,166~198㎡,,
2940,(구)제주,(구)제주,(구)제주,198㎡초과,,
2941,(구)제주,(구)제주시,(구)제주시,합계,,
2942,(구)제주,(구)제주시,(구)제주시,20㎡이하,,
2943,(구)제주,(구)제주시,(구)제주시,21~40㎡,,
2944,(구)제주,(구)제주시,(구)제주시,41~60㎡,,
2945,(구)제주,(구)제주시,(구)제주시,61~85㎡,,
2946,(구)제주,(구)제주시,(구)제주시,86~100㎡,,
2947,(구)제주,(구)제주시,(구)제주시,101~135㎡,,
2948,(구)제주,(구)제주시,(구)제주시,136~165㎡,,
2949,(구)제주,(구)제주시,(구)제주시,166~198㎡,,
2950,(구)제주,(구)제주시,(구)제주시,198㎡초과,,
2951,(구)제주,(구)서귀포시,(구)서귀포시,합계,,
2952,(구)제주,(구)서귀포시,(구)서귀포시,20㎡이하,,
2953,(구)제주,(구)서귀포시,(구)서귀포시,21~40㎡,,
2954,(구)제주,(구)서귀포시,(구)서귀포시,41~60㎡,,
2955,(구)제주,(구)서귀포시,(구)서귀포시,61~85㎡,,
2956,(구)제주,(구)서귀포시,(구)서귀포시,86~100㎡,,
2957,(구)제주,(구)서귀포시,(구)서귀포시,101~135㎡,,
2958,(구)제주,(구)서귀포시,(구)서귀포시,136~165㎡,,
2959,(구)제주,(구)서귀포시,(구)서귀포시,166~198㎡,,
2960,(구)제주,(구)서귀포시,(구)서귀포시,198㎡초과,,
2961,(구)제주,(구)북제주군,(구)북제주군,합계,,
2962,(구)제주,(구)북제주군,(구)북제주군,20㎡이하,,
2963,(구)제주,(구)북제주군,(구)북제주군,21~40㎡,,
2964,(구)제주,(구)북제주군,(구)북제주군,41~60㎡,,
2965,(구)제주,(구)북제주군,(구)북제주군,61~85㎡,,
2966,(구)제주,(구)북제주군,(구)북제주군,86~100㎡,,
2967,(구)제주,(구)북제주군,(구)북제주군,101~135㎡,,
2968,(구)제주,(구)북제주군,(구)북제주군,136~165㎡,,
2969,(구)제주,(구)북제주군,(구)북제주군,166~198㎡,,
2970,(구)제주,(구)북제주군,(구)북제주군,198㎡초과,,
2971,(구)제주,(구)남제주군,(구)남제주군,합계,,
2972,(구)제주,(구)남제주군,(구)남제주군,20㎡이하,,
2973,(구)제주,(구)남제주군,(구)남제주군,21~40㎡,,
2974,(구)제주,(구)남제주군,(구)남제주군,41~60㎡,,
2975,(구)제주,(구)남제주군,(구)남제주군,61~85㎡,,
2976,(구)제주,(구)남제주군,(구)남제주군,86~100㎡,,
2977,(구)제주,(구)남제주군,(구)남제주군,101~135㎡,,
2978,(구)제주,(구)남제주군,(구)남제주군,136~165㎡,,
2979,(구)제주,(구)남제주군,(구)남제주군,166~198㎡,,
2980,(구)제주,(구)남제주군,(구)남제주군,198㎡초과,,
2981,제주,제주,제주,합계,391,23
2982,제주,제주,제주,20㎡이하,9,0
2983,제주,제주,제주,21~40㎡,126,3
2984,제주,제주,제주,41~60㎡,85,4
2985,제주,제주,제주,61~85㎡,149,12
2986,제주,제주,제주,86~100㎡,3,0
2987,제주,제주,제주,101~135㎡,14,2
2988,제주,제주,제주,136~165㎡,3,0
2989,제주,제주,제주,166~198㎡,2,0
2990,제주,제주,제주,198㎡초과,0,0
2991,제주,제주시,제주시,합계,234,16
2992,제주,제주시,제주시,20㎡이하,3,0
2993,제주,제주시,제주시,21~40㎡,42,1
2994,제주,제주시,제주시,41~60㎡,55,3
2995,제주,제주시,제주시,61~85㎡,116,10
2996,제주,제주시,제주시,86~100㎡,2,0
2997,제주,제주시,제주시,101~135㎡,11,1
2998,제주,제주시,제주시,136~165㎡,3,0
2999,제주,제주시,제주시,166~198㎡,2,0
3000,제주,제주시,제주시,198㎡초과,0,0
3001,제주,서귀포시,서귀포시,합계,157,7
3002,제주,서귀포시,서귀포시,20㎡이하,6,0
3003,제주,서귀포시,서귀포시,21~40㎡,84,2
3004,제주,서귀포시,서귀포시,41~60㎡,30,2
3005,제주,서귀포시,서귀포시,61~85㎡,33,3
3006,제주,서귀포시,서귀포시,86~100㎡,1,0
3007,제주,서귀포시,서귀포시,101~135㎡,3,0
3008,제주,서귀포시,서귀포시,136~165㎡,0,0
3009,제주,서귀포시,서귀포시,166~198㎡,0,0
3010,제주,서귀포시,서귀포시,198㎡초과,0,0
